PERIODO;COD;DESCRIPCION;LABORATORIO;COSTO;UND_VEND;VLR_VENTA;UTILIDAD;RENTABILIDAD;CLASIFICACION;PRECIO_UNITARIO;COSTO_UNITARIO;MARGEN_UNITARIO
NOVIEMBRE-2025;6627;IRBESARTAN 150 MG X 30 TAB;ECAR;31600.0;2.0;45200.0;13600.0;30.09;ALTO;22600.0;15800.0;6800.0
NOVIEMBRE-2025;1667;MELOXICAM 15 MG X 5 AMP (MEBLAINEX);BLASKOV;10138.0;1.0;14500.0;4363.0;30.09;ALTO;14500.0;10138.0;4362.0
NOVIEMBRE-2025;4016;VALERIANA SOLUCION GOTERO X 60 ML;LAB LEON;57600.0;8.0;82400.0;24800.0;30.1;ALTO;10300.0;7200.0;3100.0
NOVIEMBRE-2025;9001410;BOROJO Y GUARANA TOTALMAX X 500 ML;TOTALMAX;214448.0;13.0;306800.0;92352.0;30.1;ALTO;23600.0;16496.0;7104.0
NOVIEMBRE-2025;9000380;AMPICILINA 500 MG X 100 CAPS**;ANGLOPHARMA;78000.0;3.0;111600.0;33600.0;30.11;ALTO;37200.0;26000.0;11200.0
NOVIEMBRE-2025;3352;IBUPRO + METOCARBAMOL X 30 TAB;MEMPHIS;276198.0;16.0;395200.0;119002.0;30.11;ALTO;24700.0;17262.38;7437.62
NOVIEMBRE-2025;9531;ACICLOVIR UNGUENTO X 15 GR;ANGLOPHARMA;37107.0;9.0;53100.0;15993.0;30.12;ALTO;5900.0;4123.0;1777.0
NOVIEMBRE-2025;6716;GLUCERNA POLVO X 850 GR VAINILLA;ABBOTT;1131000.0;13.0;1618500.0;487500.0;30.12;ALTO;124500.0;87000.0;37500.0
NOVIEMBRE-2025;2215;CLORURO DE SODIO BOLSA X 100 ML;BAXTER;80710.0;35.0;115500.0;34790.0;30.12;ALTO;3300.0;2306.0;994.0
NOVIEMBRE-2025;9001158;ESPARADRAPO FIXOMULL STRETCH 10 CMS X 10;LABORATORIOS;156165.0;3.0;223500.0;67335.0;30.13;ALTO;74500.0;52055.0;22445.0
NOVIEMBRE-2025;9001082;OFTALMOTRIMAX GOTAS X 5 ML**;INCOBRA;75310.0;22.0;107800.0;32490.0;30.14;ALTO;4900.0;3423.18;1476.82
NOVIEMBRE-2025;9001561;GEL REFRESCANTE ARNICA X 200 GR;LIKE COLOR;89144.0;22.0;127600.0;38456.0;30.14;ALTO;5800.0;4052.0;1748.0
NOVIEMBRE-2025;4065;ALCANFOR X 32 UND;PRODUCTOS ADRIANA;22703.0;1.0;32500.0;9797.0;30.14;ALTO;32500.0;22703.0;9797.0
NOVIEMBRE-2025;9001102;GUANTE NITRILO TALLA M NEGRO X 100 UND;ALFA TRANDING;33248.0;2.0;47600.0;14352.0;30.15;ALTO;23800.0;16624.0;7176.0
NOVIEMBRE-2025;7094;PRESERVATIVOS Z-JECT X 60 UND;ZIBOJECT;118800.0;9.0;170100.0;51300.0;30.16;ALTO;18900.0;13200.0;5700.0
NOVIEMBRE-2025;6745;CEFRADINA 1 GR X AMP***;FARMALOGICA;14037.0;3.0;20100.0;6063.0;30.16;ALTO;6700.0;4679.0;2021.0
NOVIEMBRE-2025;9000373;TRATAMIENTO CAPILAR ACEITE ARGAN X 36 SO;LIKE COLOR;19482.0;1.0;27900.0;8418.0;30.17;ALTO;27900.0;19482.0;8418.0
NOVIEMBRE-2025;133;DICLOXACILINA 250 MG X 80 ML;LA SANTE;45804.0;4.0;65600.0;19796.0;30.18;ALTO;16400.0;11451.0;4949.0
NOVIEMBRE-2025;9000847;HIELO MINERAL X 100 GR;DROGAM;114190.0;19.0;163600.0;49410.0;30.2;ALTO;8610.53;6010.0;2600.53
NOVIEMBRE-2025;9000512;VALERIANA X 60 ML GOTAS;DROGAM;56189.0;7.0;80500.0;24311.0;30.2;ALTO;11500.0;8027.0;3473.0
NOVIEMBRE-2025;6067;DERMICOX SOLUCION X 30 ML;LAB MEDICK S.A.S;33638.0;2.0;48200.0;14562.0;30.21;ALTO;24100.0;16819.0;7281.0
NOVIEMBRE-2025;5590;VELGOLAX POLVO X 22 GR NARANJA;VELEZGO;20100.0;2.0;28800.0;8700.0;30.21;ALTO;14400.0;10050.0;4350.0
NOVIEMBRE-2025;4998;VELGOLAX POLVO X 22 GR NATURAL;VELEZGO;20100.0;2.0;28800.0;8700.0;30.21;ALTO;14400.0;10050.0;4350.0
NOVIEMBRE-2025;7149;CLOBETASOL 0.05% CREMA X 40 GR (TRIDIRTE;RUECAM;117000.0;13.0;167700.0;50700.0;30.23;ALTO;12900.0;9000.0;3900.0
NOVIEMBRE-2025;5038;ACTIVOX ICE X 12 SOBRES X 4 TAB;NATURAL FRESHLY;69355.0;4.0;99400.0;30045.0;30.23;ALTO;24850.0;17338.75;7511.25
NOVIEMBRE-2025;2487;JABON DE MIEL EXFOLIANTE X 100 GR;SAMARA;16462.0;2.0;23600.0;7138.0;30.25;ALTO;11800.0;8231.0;3569.0
NOVIEMBRE-2025;9001547;ISOFLAVONA DE SOYA X 30 CAPS;ZARAICA;94689.0;7.0;135800.0;41111.0;30.27;ALTO;19400.0;13527.0;5873.0
NOVIEMBRE-2025;9001483;LAGRIMART SOL OFT 0.5% X 5 ML (CARBOXIME;BIO ESTERIL;64008.0;18.0;91800.0;27792.0;30.27;ALTO;5100.0;3556.0;1544.0
NOVIEMBRE-2025;9001380;CEFALEXINA 250 MG X 60 ML;TECNOQUIMICAS;86984.0;8.0;124800.0;37816.0;30.3;ALTO;15600.0;10873.0;4727.0
NOVIEMBRE-2025;9001548;OMEGA 3 X 30 CAPS;ZARAICA;32056.0;4.0;46000.0;13944.0;30.31;ALTO;11500.0;8014.0;3486.0
NOVIEMBRE-2025;6218;IBUPROFENO 400 MG X 300 TAB;LAPROFF;41669.0;1.0;59800.0;18131.0;30.32;ALTO;59800.0;41669.0;18131.0
NOVIEMBRE-2025;4415;AMPICILINA + SULBAC 1.5 MG X AMP (AMPIDE;LAB DELTA;236925.0;100.0;340000.0;103075.0;30.32;ALTO;3400.0;2369.25;1030.75
NOVIEMBRE-2025;9001363;LEVOTREX   (LEVOCETIRICINA) 5 MG X 10 TA;PROCAPS;76500.0;9.0;109800.0;33300.0;30.33;ALTO;12200.0;8500.0;3700.0
NOVIEMBRE-2025;4493;ENTEROGERMINA X 10 AMPOLLLAS;SANOFI;96005.0;2.0;137800.0;41795.0;30.33;ALTO;68900.0;48002.5;20897.5
NOVIEMBRE-2025;4678;SMECTA X 10 SOBRES***;SYNTHESIS;1010000.0;20.0;1450000.0;440000.0;30.34;ALTO;72500.0;50500.0;22000.0
NOVIEMBRE-2025;9000490;WASSERTROL GOTAS X 5ML;WASSER;90256.0;8.0;129600.0;39344.0;30.36;ALTO;16200.0;11282.0;4918.0
NOVIEMBRE-2025;7119;IVERMECTINA GOTAS X 5 ML (IVERBLAS);BLASKOV;204720.0;28.0;294000.0;89280.0;30.37;ALTO;10500.0;7311.43;3188.57
NOVIEMBRE-2025;9000972;BETA + CLOTR + NEO X 20 GR (EPHITREE);GC FARMA;33000.0;6.0;47400.0;14400.0;30.38;ALTO;7900.0;5500.0;2400.0
NOVIEMBRE-2025;9000370;COLOR 1 CASTAÃO OSCURO SOBRE X 30 ML;LIKE COLOR;99069.0;33.0;142300.0;43231.0;30.38;ALTO;4312.12;3002.09;1310.03
NOVIEMBRE-2025;9000901;TIRAS + LANCETAS MATCH II X 50 UND;BIOMEDICOS;120000.0;3.0;172500.0;52500.0;30.43;ALTO;57500.0;40000.0;17500.0
NOVIEMBRE-2025;6419;VENDA DE YESO 4 X 5;INVERFARMA;26160.0;4.0;37600.0;11440.0;30.43;ALTO;9400.0;6540.0;2860.0
NOVIEMBRE-2025;6488;GEL REFRESCANTE MARIA JUANA X 110 GR;LIKE COLOR;102734.0;31.0;147700.0;44966.0;30.44;ALTO;4764.52;3314.0;1450.52
NOVIEMBRE-2025;4564;CITRATO DE MAGNESIO 400 MG X 60 TAB;INTERNATURALWORD;1008300.0;65.0;1449500.0;441200.0;30.44;ALTO;22300.0;15512.31;6787.69
NOVIEMBRE-2025;1209;DUCHA INTIMA *IVA*;ETERNA;123516.0;24.0;177600.0;54084.0;30.45;ALTO;7400.0;5146.5;2253.5
NOVIEMBRE-2025;9000643;PIROXICAM 20 MG X 10 CAPS;TECNOQUIMICAS;92782.0;23.0;133400.0;40618.0;30.45;ALTO;5800.0;4034.0;1766.0
NOVIEMBRE-2025;6090;BIOTINA 900 MCG X 30 CAPS;GC FARMA;99000.0;8.0;142400.0;43400.0;30.48;ALTO;17800.0;12375.0;5425.0
NOVIEMBRE-2025;1445;TRIMEBUTINA 200 MG X 30 TAB ***;GENFAR;102200.0;14.0;147000.0;44800.0;30.48;ALTO;10500.0;7300.0;3200.0
NOVIEMBRE-2025;7293;CLORURO DE MAGNESIO X 50 CAPS;NATURAL FRESHLY;68092.0;4.0;98000.0;29908.0;30.52;ALTO;24500.0;17023.0;7477.0
NOVIEMBRE-2025;9000921;JANUMET 50/1000 MG X 56 TAB (SITAGLIPTI;INS NEUR;2140000.0;22.0;3080000.0;940000.0;30.52;ALTO;140000.0;97272.73;42727.27
NOVIEMBRE-2025;9000921;JANUMET 50/1000 MG X 56 TAB (SITAGLIPTI;MSD;2140000.0;22.0;3080000.0;940000.0;30.52;ALTO;140000.0;97272.73;42727.27
NOVIEMBRE-2025;9000348;CLOTRIMAZOL CREMA VAGINAL 2% X 20 GR 3 D;MEMPHIS;132174.0;11.0;190300.0;58126.0;30.54;ALTO;17300.0;12015.82;5284.18
NOVIEMBRE-2025;9001587;AGUA ESTERIL 5 ML X 100 AMP;BIO ESTERIL;870000.0;15.0;1252500.0;382500.0;30.54;ALTO;83500.0;58000.0;25500.0
NOVIEMBRE-2025;3005;CLOBETASOL 0.05% CREMA X30GR ***;TECNOQUIMICAS;30000.0;4.0;43200.0;13200.0;30.56;ALTO;10800.0;7500.0;3300.0
NOVIEMBRE-2025;9001554;DIPIRONA 1 GR / 2 ML X AMPOLLA***;RYAN;64438.0;58.0;92800.0;28362.0;30.56;ALTO;1600.0;1111.0;489.0
NOVIEMBRE-2025;5404;CABESTRILLO TALLA L;GENERICOS;70800.0;12.0;102000.0;31200.0;30.59;ALTO;8500.0;5900.0;2600.0
NOVIEMBRE-2025;2227;CABESTRILLO TALLA M;GENERICOS;47200.0;8.0;68000.0;20800.0;30.59;ALTO;8500.0;5900.0;2600.0
NOVIEMBRE-2025;5409;CABESTRILLO TALLA XL;GENERICOS;35400.0;6.0;51000.0;15600.0;30.59;ALTO;8500.0;5900.0;2600.0
NOVIEMBRE-2025;2740;BETAMETASONA 0.05% CREMA X 20 GR;AMERICAN G;26368.0;6.0;38000.0;11632.0;30.61;ALTO;6333.33;4394.67;1938.66
NOVIEMBRE-2025;5276;CETIRRINOL GOTAS 30 ML CETIRIZINA;QUIMICA PATRIC;27757.0;4.0;40000.0;12243.0;30.61;ALTO;10000.0;6939.25;3060.75
NOVIEMBRE-2025;9000141;VITAMINA C GOTAS X 30 ML***;ECAR;30800.0;8.0;44400.0;13600.0;30.63;ALTO;5550.0;3850.0;1700.0
NOVIEMBRE-2025;1222;GUANTE EXAMEN M X 100 UND;ETERNA;59305.0;5.0;85500.0;26195.0;30.64;ALTO;17100.0;11861.0;5239.0
NOVIEMBRE-2025;9000059;LIBELLE 0.75 MG CAJA X 2 TAB;NOVAMED;16230.0;3.0;23400.0;7170.0;30.64;ALTO;7800.0;5410.0;2390.0
NOVIEMBRE-2025;2368;SILIGAS GOTAS X 30 ML;INCOBRA;83084.0;4.0;119800.0;36716.0;30.65;ALTO;29950.0;20771.0;9179.0
NOVIEMBRE-2025;6607;YODORA CREMA X 32 GR (OFERTA 1+1);TECNOQUIMICAS;108718.0;8.0;156800.0;48082.0;30.66;ALTO;19600.0;13589.75;6010.25
NOVIEMBRE-2025;9001136;TRAMADOL GOTAS X 10 ML;ECAR;13106.0;3.0;18900.0;5794.0;30.66;ALTO;6300.0;4368.67;1931.33
NOVIEMBRE-2025;7115;OLANZAPINA 10 MG X 60 TAB ***;LA SANTE;124800.0;8.0;180000.0;55200.0;30.67;ALTO;22500.0;15600.0;6900.0
NOVIEMBRE-2025;2801;CREOLINA X ONZA *IVA*;LAB LEON;23220.0;1.0;33500.0;10280.0;30.69;ALTO;33500.0;23220.0;10280.0
NOVIEMBRE-2025;2859;GUAYACOLATO JARABE X 120 ML;LAPROFF;128612.0;32.0;185600.0;56988.0;30.7;ALTO;5800.0;4019.12;1780.88
NOVIEMBRE-2025;9001498;AMOXI+CLAVUL 500+125 MG X 14 CAP (AMOXI;LAB DELTA;129693.0;4.0;187200.0;57507.0;30.72;ALTO;46800.0;32423.25;14376.75
NOVIEMBRE-2025;3099;BICARBONATO DE SODIO X 50 SOBRES;PRODUCTOS ADRIANA;52360.0;5.0;75600.0;23240.0;30.74;ALTO;15120.0;10472.0;4648.0
NOVIEMBRE-2025;9000542;DURAFEX MUSCULAR ADVANCE X 18 CAPS;TECNOQUIMICAS;376399.0;9.0;543600.0;167201.0;30.76;ALTO;60400.0;41822.11;18577.89
NOVIEMBRE-2025;3294;MIELTERTOS MASTICABLE BOMBONERA X 25 S/S;NATURAL FRESHLY;38422.0;1.0;55500.0;17078.0;30.77;ALTO;55500.0;38422.0;17078.0
NOVIEMBRE-2025;2062;AZITROMICINA 500 MG X 60 TAB;LAPROFF;184694.0;4.0;266800.0;82106.0;30.77;ALTO;66700.0;46173.5;20526.5
NOVIEMBRE-2025;6326;CEFALEXINA 500 MG X 24 TAB (KEFLEX) ***;GRUPO FARMA;270000.0;5.0;390000.0;120000.0;30.77;ALTO;78000.0;54000.0;24000.0
NOVIEMBRE-2025;9001362;SILDENAFIL 50 MG X 2 TAB MASTICABLE;LA SANTE;79603.0;25.0;115000.0;35397.0;30.78;ALTO;4600.0;3184.12;1415.88
NOVIEMBRE-2025;9000230;TENSIOMETRO + FONENDO GMD FUSION;GENERICOS;472689.0;9.0;683100.0;210411.0;30.8;ALTO;75900.0;52521.0;23379.0
NOVIEMBRE-2025;6270;OXIMETAZOLINA 0.05% X 15 ML***;TECNOQUIMICAS;297000.0;54.0;429300.0;132300.0;30.82;ALTO;7950.0;5500.0;2450.0
NOVIEMBRE-2025;6026;ENEMA TRAVAD RECTAL X 133 ML;CORPAUL;163423.0;17.0;236300.0;72877.0;30.84;ALTO;13900.0;9613.12;4286.88
NOVIEMBRE-2025;6635;CLORURO DE MAGNESIO X 30 CAPS;NATURAL FRESHLY;56015.0;5.0;81000.0;24985.0;30.85;ALTO;16200.0;11203.0;4997.0
NOVIEMBRE-2025;2674;NITOXIPAR  500 MG X 6 TAB (NITAZOXANIDA);LABQUIFAR;188648.0;19.0;272910.0;84262.0;30.88;ALTO;14363.68;9928.84;4434.84
NOVIEMBRE-2025;6813;VENDA ELASTICA 2 X 5 PIEL;ALFA TRADING;19695.0;15.0;28500.0;8805.0;30.89;ALTO;1900.0;1313.0;587.0
NOVIEMBRE-2025;1887;HEPATODREN X 60 CAPS;NATURAL FRESHLY;181426.0;7.0;262500.0;81074.0;30.89;ALTO;37500.0;25918.0;11582.0
NOVIEMBRE-2025;4920;EYE ZUL GOTAS X 7 ML;PROCAPS;273374.0;42.0;396000.0;122626.0;30.97;ALTO;9428.57;6508.9;2919.67
NOVIEMBRE-2025;985;LINCOMICINA 300 MG X 10 AMP ***;VITALIS;36580.0;2.0;53000.0;16420.0;30.98;ALTO;26500.0;18290.0;8210.0
NOVIEMBRE-2025;9001105;ACETAMINOFEN + TIZANIDINA X 100 TAB (TI;SIEGFRIED S.A;69000.0;1.0;100000.0;31000.0;31.0;ALTO;100000.0;69000.0;31000.0
NOVIEMBRE-2025;7201;SILDENAFIL 50 MG X 50 TAB;LAPROFF;176949.0;9.0;256500.0;79551.0;31.01;ALTO;28500.0;19661.0;8839.0
NOVIEMBRE-2025;6836;FLUOXETINA 20 MG X 10 CAPS;AMERICAN G;33800.0;13.0;49000.0;15200.0;31.02;ALTO;3769.23;2600.0;1169.23
NOVIEMBRE-2025;9000990;BOTIQUIN PERSONAL VERDE ECONOMICO;INVERFARMA;56910.0;3.0;82500.0;25590.0;31.02;ALTO;27500.0;18970.0;8530.0
NOVIEMBRE-2025;6138;NISTATINA + OXIDO DE ZINC CREMA X 60 GR;COLMED;450000.0;45.0;652500.0;202500.0;31.03;ALTO;14500.0;10000.0;4500.0
NOVIEMBRE-2025;1053;CREMA N ESTRECHANTE VAGINAL (1053);D.A.C;16337.0;3.0;23700.0;7363.0;31.07;ALTO;7900.0;5445.67;2454.33
NOVIEMBRE-2025;9000561;ACEITE DE COCO X ONZA;PRODUCTOS ADRIANA;17227.0;1.0;25000.0;7773.0;31.09;ALTO;25000.0;17227.0;7773.0
NOVIEMBRE-2025;6708;ENSURE ADVANCE X 400 GR VAINILLA;ABBOTT;2568735.0;58.0;3729400.0;1160665.0;31.12;ALTO;64300.0;44288.53;20011.47
NOVIEMBRE-2025;9001127;PRESTOBARBA 3 GILLETE DISPLAY X 10 UND;LABORATORIOS;92952.0;3.0;135000.0;42048.0;31.15;ALTO;45000.0;30984.0;14016.0
NOVIEMBRE-2025;6619;LUBRICANTE VAGINAL LIQUID LOVE;D.A.C;25200.0;3.0;36600.0;11400.0;31.15;ALTO;12200.0;8400.0;3800.0
NOVIEMBRE-2025;6397;ACIDO ACETIL 100 MG X 900 TAB ***;GENFAR;270200.0;9.0;392500.0;122300.0;31.16;ALTO;43611.11;30022.22;13588.89
NOVIEMBRE-2025;9000995;PISIGNO ORINAL PLASTICO;INVERFARMA;18580.0;2.0;27000.0;8420.0;31.19;ALTO;13500.0;9290.0;4210.0
NOVIEMBRE-2025;7141;FEMDUO X 10 OVULOS (CLOTRI+METRO) ***;COLMED;928466.0;74.0;1349800.0;421334.0;31.21;ALTO;18240.54;12546.84;5693.7
NOVIEMBRE-2025;2476;KOLA GRANULADA X 380 GR TRADICIONAL;JGB;134820.0;10.0;196000.0;61180.0;31.21;ALTO;19600.0;13482.0;6118.0
NOVIEMBRE-2025;3306;LOSARTAN 100 MG X 30 TAB;MEMPHIS;113754.0;15.0;165400.0;51646.0;31.22;ALTO;11026.67;7583.6;3443.07
NOVIEMBRE-2025;3473;IBUPROFENO 800 MG X 30 CAPS LIQ;TECNOQUIMICAS;358801.0;12.0;521800.0;162999.0;31.24;ALTO;43483.33;29900.08;13583.25
NOVIEMBRE-2025;9000039;LIDOCAINA 2% SIN EPI X 50 ML PISACAINA;PISA;115104.0;9.0;167400.0;52296.0;31.24;ALTO;18600.0;12789.33;5810.67
NOVIEMBRE-2025;1647;GOTERO PLASTICO;ALFA TRADING;1650.0;3.0;2400.0;750.0;31.25;ALTO;800.0;550.0;250.0
NOVIEMBRE-2025;2051;SILDENAFIL 100 MG X 2 TAB (ERASSIN);LABINCO;25164.0;3.0;36600.0;11436.0;31.25;ALTO;12200.0;8388.0;3812.0
NOVIEMBRE-2025;653;TRAMADOL GOTAS X 10 ML (TRAMASINDOL);BLASKOV;42900.0;12.0;62400.0;19500.0;31.25;ALTO;5200.0;3575.0;1625.0
NOVIEMBRE-2025;9001443;BISOPROLOL 5 MG X 30 TAB (CORBIS)**;SIEGFRIED S.A;34514.0;2.0;50200.0;15686.0;31.25;ALTO;25100.0;17257.0;7843.0
NOVIEMBRE-2025;9001590;LIDOCAINA 2% JALEA TUBO X 30 GR***;ROPSOHN;21308.0;2.0;31000.0;9692.0;31.26;ALTO;15500.0;10654.0;4846.0
NOVIEMBRE-2025;2936;JABON DE TIERRA X 100 GR;LABORATORIOS;83685.0;21.0;121800.0;38115.0;31.29;ALTO;5800.0;3985.0;1815.0
NOVIEMBRE-2025;6474;ALGODON ABSORBENTE BOLSA X 50 GR;HIGIETEX;37055.0;20.0;54000.0;16945.0;31.38;ALTO;2700.0;1852.75;847.25
NOVIEMBRE-2025;1603;BLADURIL 200 MG X 10 TAB ***;TECNOQUIMICAS;1150557.0;28.0;1677200.0;526643.0;31.4;ALTO;59900.0;41091.32;18808.68
NOVIEMBRE-2025;6640;BAYCUTEN CREAM X 20 GR;BAYER;34154.0;2.0;49800.0;15646.0;31.42;ALTO;24900.0;17077.0;7823.0
NOVIEMBRE-2025;5426;IBUPROFENO 100 MG X 120 ML (SUPRIFENO);LAPROFF;164440.0;22.0;239800.0;75360.0;31.43;ALTO;10900.0;7474.55;3425.45
NOVIEMBRE-2025;9532;CLOTRIMAZOL CREMA TOPICA X 40 GR;AMERICAN G;19746.0;6.0;28800.0;9054.0;31.44;ALTO;4800.0;3291.0;1509.0
NOVIEMBRE-2025;5847;COLOR 1 NEGRO SOBRE X 30 ML;LIKE COLOR;254226.0;85.0;371000.0;116774.0;31.48;ALTO;4364.71;2990.89;1373.82
NOVIEMBRE-2025;6753;BELLAFACE SUAVE X 28 TAB;ABBOTT;515870.0;27.0;753300.0;237430.0;31.52;ALTO;27900.0;19106.3;8793.7
NOVIEMBRE-2025;6617;BISOPROLOL 5 MG X 30 TAB**;GENFAR;13690.0;1.0;20000.0;6310.0;31.55;ALTO;20000.0;13690.0;6310.0
NOVIEMBRE-2025;4058;EVINET 0.75 MG X 2 TAB;COLMED;245639.0;48.0;359040.0;113401.0;31.58;ALTO;7480.0;5117.48;2362.52
NOVIEMBRE-2025;6897;IBUFLASH MIGRAÃA X 30 CAPS;TECNOQUIMICAS;644406.0;12.0;942000.0;297595.0;31.59;ALTO;78500.0;53700.5;24799.5
NOVIEMBRE-2025;9529;NULYTELY X 4 SOBRES ***;TECNOFARMA;54009.0;1.0;79000.0;24991.0;31.63;ALTO;79000.0;54009.0;24991.0
NOVIEMBRE-2025;9001602;ENEMA TRAVAD RECTAL X 133 ML***;TECNOQUIMICAS;445449.0;39.0;651500.0;206051.0;31.63;ALTO;16705.13;11421.77;5283.36
NOVIEMBRE-2025;9000753;SWEAT CLINICAL CONTROL X 50 ML;NATURAL FRESHLY;13125.0;1.0;19200.0;6075.0;31.64;ALTO;19200.0;13125.0;6075.0
NOVIEMBRE-2025;1364;ENALAPRIL 5 MG X 50 TAB;TECNOQUIMICAS;38556.0;3.0;56400.0;17844.0;31.64;ALTO;18800.0;12852.0;5948.0
NOVIEMBRE-2025;3011;ACEITE CORPORAL DE ALMENDRAS X 500 ML *I;LAB LEON;23926.0;2.0;35000.0;11075.0;31.64;ALTO;17500.0;11963.0;5537.0
NOVIEMBRE-2025;424;FUNGISTEROL CREMA TOPICA X 30 GR (KETOCO;LABQUIFAR;87356.0;16.0;127840.0;40484.0;31.67;ALTO;7990.0;5459.75;2530.25
NOVIEMBRE-2025;3988;PAMOX SUSP X 15 ML;PROCAPS;561018.0;60.0;821400.0;260382.0;31.7;ALTO;13690.0;9350.3;4339.7
NOVIEMBRE-2025;3231;LINDAZOL X 3 OVULOS (CLOTRI+CLINDA);RUECAM;398860.0;27.0;584100.0;185240.0;31.71;ALTO;21633.33;14772.59;6860.74
NOVIEMBRE-2025;6223;CETIRIZINA JARABE X 60 ML;ECAR;14132.0;3.0;20700.0;6568.0;31.73;ALTO;6900.0;4710.67;2189.33
NOVIEMBRE-2025;6164;DESCONGEL GRIPA X 100 CAPS;CHALVER;392224.0;5.0;575000.0;182776.0;31.79;ALTO;115000.0;78444.8;36555.2
NOVIEMBRE-2025;9001569;BOROJO Y GUARANA TOTALMAX X 120 ML;TOTALMAX;44744.0;8.0;65600.0;20856.0;31.79;ALTO;8200.0;5593.0;2607.0
NOVIEMBRE-2025;5924;JERINGA DE 5 ML 21 X 1 1/2 X 100 UND;ZIBOJECT;61076.0;4.0;89600.0;28524.0;31.83;ALTO;22400.0;15269.0;7131.0
NOVIEMBRE-2025;3147;CUCHILLA BISTURI # 11 *IVA*;LINEA MEDICA;26574.0;65.0;39000.0;12427.0;31.86;ALTO;600.0;408.83;191.17
NOVIEMBRE-2025;9000776;NITROFURANTOINA 100 MG X 40 CAPS;TECNOQUIMICAS;75435.0;3.0;110700.0;35265.0;31.86;ALTO;36900.0;25145.0;11755.0
NOVIEMBRE-2025;138;VERAN D 20 MG X 10 CAPS;ANGLOPHARMA;58872.0;12.0;86400.0;27528.0;31.86;ALTO;7200.0;4906.0;2294.0
NOVIEMBRE-2025;9001570;PROTECTOR SOLAR GOOD BYE X 12 SOBRES;LABORATORIOS;21046.0;1.0;30900.0;9854.0;31.89;ALTO;30900.0;21046.0;9854.0
NOVIEMBRE-2025;9000209;CINTA KINESIOLOGICA 5 CM X 5 MT;LABORATORIOS;224000.0;14.0;329000.0;105000.0;31.91;ALTO;23500.0;16000.0;7500.0
NOVIEMBRE-2025;899;SHOT B X 30 CAPS;GENOMA;286000.0;11.0;420100.0;134100.0;31.92;ALTO;38190.91;26000.0;12190.91
NOVIEMBRE-2025;179;MUCOTROP NIÃOS X 120 ML;ANGLOPHARMA;301693.0;47.0;443200.0;141507.0;31.93;ALTO;9429.79;6419.0;3010.79
NOVIEMBRE-2025;6681;CLARITROMICINA 250 MG X 50 ML (MACROMYC;BIOQUIFAR;301216.0;23.0;442500.0;141284.0;31.93;ALTO;19239.13;13096.35;6142.78
NOVIEMBRE-2025;9000283;SULTAMICILINA 750 MG X 10 TAB (BACMICIN;BIOQUIFAR;238000.0;7.0;349650.0;111650.0;31.93;ALTO;49950.0;34000.0;15950.0
NOVIEMBRE-2025;9001065;CLARITROMICINA 500 MG X 50 TAB;LAPROFF;177628.0;3.0;261000.0;83372.0;31.94;ALTO;87000.0;59209.33;27790.67
NOVIEMBRE-2025;6103;/CEFALEXINA 500 MG X 50 CAPS (CEPRAX);ANGLOPHARMA;230990.0;10.0;339500.0;108510.0;31.96;ALTO;33950.0;23099.0;10851.0
NOVIEMBRE-2025;11;FUNGISTEROL SHAMPOO X 200 ML (KETOCONAZO;LABQUIFAR;238745.0;11.0;350900.0;112155.0;31.96;ALTO;31900.0;21704.09;10195.91
NOVIEMBRE-2025;1;AMOXICILINA 500 MG CJA X 300 CAPSULAS;LAPROFF;226917.0;48.0;333600.0;106686.0;31.98;ALTO;6950.0;4727.44;2222.56
NOVIEMBRE-2025;1;N-ACETILCE + GUAYACOLATO X 120 ML;MEMPHIS;226917.0;48.0;333600.0;106686.0;31.98;ALTO;6950.0;4727.44;2222.56
NOVIEMBRE-2025;1;N-ACETILCE + GUAYACOLATO X 120 ML;MEMPHIS;226917.0;48.0;333600.0;106686.0;31.98;ALTO;6950.0;4727.44;2222.56
NOVIEMBRE-2025;3394;KID CAL CON ZINC X 180 ML FRESA**;GRUPO FARMA;783000.0;29.0;1151300.0;368300.0;31.99;ALTO;39700.0;27000.0;12700.0
NOVIEMBRE-2025;3396;KID CAL CON ZINC X 180 ML TUTI FRUTTI**;GRUPO FARMA;567000.0;21.0;833700.0;266700.0;31.99;ALTO;39700.0;27000.0;12700.0
NOVIEMBRE-2025;6476;LOSARTAN 100 MG X 300 TAB;LAPROFF;74790.0;1.0;110000.0;35210.0;32.01;ALTO;110000.0;74790.0;35210.0
NOVIEMBRE-2025;5634;TADALAFILO 20 MG X 4 TAB (LENTIDYL);ARMOFAR;134850.0;15.0;198500.0;63650.0;32.07;ALTO;13233.33;8990.0;4243.33
NOVIEMBRE-2025;9001600;METOCLOPRAMIDA 10MG X AMP;BIOSANO;16980.0;20.0;25000.0;8020.0;32.08;ALTO;1250.0;849.0;401.0
NOVIEMBRE-2025;9000524;LECHE DE MAGNESIA X 120 ML;TECNOQUIMICAS;235760.0;31.0;347200.0;111440.0;32.1;ALTO;11200.0;7605.16;3594.84
NOVIEMBRE-2025;6462;ALGODON ABSORBENTE ROLLO X 454 GR;HIGIETEX;13508.0;1.0;19900.0;6392.0;32.12;ALTO;19900.0;13508.0;6392.0
